temp (degree_c),chl1 (mg/m3),chl2 (mg/m3),avg_chloro (mg/m3),sample_id,site_code,site_name,lat,lon,time_utc,akashiwo_sanguinea (cells/l),alexandrium_spp (cells/l),dinophysis_spp (cells/l),lingulodinium_polyedra (cells/l),prorocentrum_spp (cells/l),pseudo_nitzschia_delicatissima_group (cells/l),pseudo_nitzschia_seriata_group (cells/l),ceratium_spp (cells/l),cochlodinium_spp (cells/l),gymnodinium_spp (cells/l),other_diatoms (cells/l),other_dinoflagellates (cells/l),total_phytoplankton (cells/l)
21.5,2.09,2.13,2.11,NP090324,NP,Newport Beach Pier,33.6061,-117.9311,2024-09-03 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57173.0,20790.0,80562.0
20.0,0.53,0.53,0.53,NP090924,NP,Newport Beach Pier,33.6061,-117.9311,2024-09-09 17:30:00+00:00,0.0,0.0,0.0,2599.0,0.0,0.0,0.0,0.0,0.0,0.0,28586.0,12994.0,44179.0
19.6,2.08,2.08,2.08,NP091624,NP,Newport Beach Pier,33.6061,-117.9311,2024-09-16 17:30:00+00:00,0.0,0.0,0.0,7796.0,0.0,0.0,0.0,2599.0,0.0,0.0,10395.0,18191.0,44179.0
17.5,5.31,5.16,5.23,NP092424,NP,Newport Beach Pier,33.6061,-117.9311,2024-09-24 17:30:00+00:00,0.0,0.0,0.0,5198.0,25988.0,23389.0,0.0,0.0,5198.0,0.0,85759.0,20790.0,236488.0
17.5,5.17,5.12,5.14,NP101524,NP,Newport Beach Pier,33.6061,-117.9311,2024-10-15 17:30:00+00:00,0.0,0.0,2599.0,49377.0,18191.0,10395.0,0.0,2599.0,5198.0,0.0,18191.0,31185.0,140334.0
17.8,3.55,3.59,3.57,NP102124,NP,Newport Beach Pier,33.6061,-117.9311,2024-10-21 17:30:00+00:00,0.0,0.0,0.0,38982.0,2599.0,10395.0,7796.0,2599.0,0.0,0.0,5198.0,10395.0,103951.0
17.8,2.99,3.04,3.01,NP102824,NP,Newport Beach Pier,33.6061,-117.9311,2024-10-28 17:30:00+00:00,0.0,0.0,0.0,28586.0,2599.0,0.0,0.0,2599.0,0.0,0.0,25988.0,10395.0,75364.0
16.5,1.26,1.19,1.23,NP110524,NP,Newport Beach Pier,33.6061,-117.9311,2024-11-05 18:30:00+00:00,0.0,0.0,0.0,2599.0,5198.0,10395.0,0.0,0.0,0.0,0.0,5198.0,10395.0,33784.0
14.0,9.06,8.45,8.75,NP111224,NP,Newport Beach Pier,33.6061,-117.9311,2024-11-12 18:30:00+00:00,0.0,0.0,2599.0,15593.0,7796.0,0.0,0.0,0.0,2599.0,0.0,0.0,28586.0,59772.0
16.0,2.16,2.19,2.18,NP119224,NP,Newport Beach Pier,33.6061,-117.9311,2024-11-19 18:30:00+00:00,0.0,0.0,0.0,109148.0,2599.0,0.0,0.0,2599.0,0.0,0.0,2599.0,20790.0,142932.0
14.1,6.61,6.73,6.67,NP112624,NP,Newport Beach Pier,33.6061,-117.9311,2024-11-26 18:30:00+00:00,0.0,0.0,0.0,15593.0,2599.0,0.0,0.0,0.0,0.0,2599.0,41580.0,5198.0,67568.0
14.5,4.36,4.27,4.31,NP120624,NP,Newport Beach Pier,33.6061,-117.9311,2024-12-09 18:30:00+00:00,0.0,0.0,0.0,15593.0,12994.0,0.0,0.0,20790.0,0.0,0.0,2599.0,5198.0,57173.0
14.7,6.62,6.53,6.58,NP121724,NP,Newport Beach Pier,33.6061,-117.9311,2024-12-17 18:30:00+00:00,0.0,2599.0,2599.0,0.0,93556.0,0.0,0.0,0.0,0.0,2599.0,10395.0,7796.0,122142.0
13.8,2.34,2.51,2.42,NP010625,NP,Newport Beach Pier,33.6061,-117.9311,2025-01-06 18:30:00+00:00,0.0,0.0,0.0,2599.0,5198.0,0.0,0.0,5198.0,0.0,0.0,103951.0,12994.0,129939.0
14.0,3.17,3.11,3.14,NP011525,NP,Newport Beach Pier,33.6061,-117.9311,2025-01-15 18:30:00+00:00,0.0,0.0,0.0,0.0,23389.0,41580.0,10395.0,0.0,0.0,0.0,231291.0,5198.0,311853.0
14.0,2.77,3.08,2.93,NP012125,NP,Newport Beach Pier,33.6061,-117.9311,2025-01-21 18:30:00+00:00,2599.0,0.0,0.0,0.0,5198.0,7796.0,10395.0,2599.0,0.0,0.0,205303.0,10395.0,246883.0
13.8,2.63,2.59,2.61,NP012725,NP,Newport Beach Pier,33.6061,-117.9311,2025-01-27 18:30:00+00:00,0.0,0.0,0.0,0.0,2599.0,10395.0,12994.0,5198.0,0.0,0.0,44179.0,7796.0,88358.0
14.0,5.18,5.12,5.15,NP020425,NP,Newport Beach Pier,33.6061,-117.9311,2025-02-04 18:30:00+00:00,0.0,0.0,0.0,0.0,2599.0,51975.0,46778.0,0.0,0.0,0.0,124741.0,10395.0,244285.0
14.2,4.35,4.59,4.47,NP021025,NP,Newport Beach Pier,33.6061,-117.9311,2025-02-10 18:30:00+00:00,0.0,0.0,2599.0,0.0,12994.0,18191.0,25988.0,0.0,0.0,0.0,54574.0,18191.0,132537.0
14.5,5.1,5.17,5.15,NP021825,NP,Newport Beach Pier,33.6061,-117.9311,2025-02-18 18:30:00+00:00,0.0,0.0,0.0,0.0,23389.0,7796.0,0.0,7796.0,5198.0,2599.0,18191.0,44179.0,111747.0
15.0,2.28,2.31,2.29,NP022525,NP,Newport Beach Pier,33.6061,-117.9311,2025-02-25 18:30:00+00:00,0.0,0.0,0.0,0.0,12994.0,0.0,0.0,0.0,0.0,0.0,7796.0,20790.0,41580.0
13.2,3.39,3.48,3.44,NP030425,NP,Newport Beach Pier,33.6061,-117.9311,2025-03-04 18:30:00+00:00,0.0,0.0,0.0,0.0,20790.0,0.0,7796.0,0.0,2599.0,0.0,12994.0,33784.0,80562.0
13.0,12.32,12.45,12.39,NP031025,NP,Newport Beach Pier,33.6061,-117.9311,2025-03-10 17:30:00+00:00,5198.0,7796.0,2599.0,0.0,155926.0,0.0,28586.0,0.0,0.0,0.0,10395.0,46778.0,267673.0
14.0,3.44,3.57,3.5,NP031725,NP,Newport Beach Pier,33.6061,-117.9311,2025-03-17 17:30:00+00:00,15593.0,0.0,2599.0,0.0,59772.0,0.0,38982.0,5198.0,0.0,2599.0,31185.0,10395.0,171519.0
14.0,4.69,4.59,4.64,NP032425,NP,Newport Beach Pier,33.6061,-117.9311,2025-03-24 17:30:00+00:00,18191.0,7796.0,0.0,0.0,18191.0,18191.0,72766.0,2599.0,5198.0,0.0,46778.0,12994.0,205303.0
13.5,12.39,13.09,12.74,NP040125,NP,Newport Beach Pier,33.6061,-117.9311,2025-04-01 17:30:00+00:00,36383.0,5198.0,0.0,0.0,59772.0,5198.0,83161.0,5198.0,15593.0,0.0,135136.0,28586.0,374223.0
12.0,18.9,19.1,19.0,NP040725,NP,Newport Beach Pier,33.6061,-117.9311,2025-04-07 17:30:00+00:00,28586.0,5198.0,0.0,0.0,23389.0,5198.0,10395.0,12994.0,0.0,18191.0,657489.0,75364.0,836804.0
15.0,8.58,7.99,8.28,NP041425,NP,Newport Beach Pier,33.6061,-117.9311,2025-04-14 17:30:00+00:00,57173.0,0.0,0.0,0.0,70167.0,0.0,116945.0,12994.0,0.0,7796.0,20790.0,25988.0,311853.0
14.8,11.62,11.77,11.69,NP042325,NP,Newport Beach Pier,33.6061,-117.9311,2025-04-23 17:30:00+00:00,67568.0,7796.0,0.0,0.0,135136.0,5198.0,12994.0,23389.0,5198.0,10395.0,28586.0,33784.0,330044.0
15.9,4.33,3.99,4.16,NP042925,NP,Newport Beach Pier,33.6061,-117.9311,2025-04-29 17:30:00+00:00,7796.0,0.0,0.0,0.0,38982.0,0.0,7796.0,2599.0,0.0,2599.0,18191.0,18191.0,96155.0
17.0,2.7,2.78,2.74,NP051225,NP,Newport Beach Pier,33.6061,-117.9311,2025-05-12 17:30:00+00:00,18191.0,0.0,0.0,0.0,33784.0,0.0,7796.0,2599.0,0.0,0.0,10395.0,0.0,72766.0
19.0,1.38,1.33,1.36,NP052125,NP,Newport Beach Pier,33.6061,-117.9311,2025-05-21 17:30:00+00:00,7796.0,0.0,0.0,0.0,5198.0,0.0,0.0,0.0,2599.0,0.0,0.0,7796.0,23389.0
18.0,0.43,0.41,0.42,NP052725,NP,Newport Beach Pier,33.6061,-117.9311,2025-05-27 17:30:00+00:00,2599.0,0.0,0.0,0.0,2599.0,0.0,0.0,0.0,0.0,0.0,2599.0,2599.0,10395.0
16.0,3.08,3.03,3.06,NP060425,NP,Newport Beach Pier,33.6061,-117.9311,2025-06-04 17:30:00+00:00,15593.0,0.0,0.0,0.0,0.0,12994.0,0.0,0.0,0.0,0.0,15593.0,5198.0,49377.0
18.5,1.8,1.78,1.79,NP061625,NP,Newport Beach Pier,33.6061,-117.9311,2025-06-16 18:30:00+00:00,7796.0,0.0,0.0,0.0,2599.0,93556.0,0.0,0.0,0.0,0.0,161124.0,10395.0,280667.0
19.0,2.1,2.24,2.17,NP062325,NP,Newport Beach Pier,33.6061,-117.9311,2025-06-23 17:30:00+00:00,0.0,0.0,0.0,0.0,5198.0,38982.0,2599.0,0.0,0.0,0.0,15593.0,10395.0,72766.0
18.0,3.31,3.93,3.62,NP070725,NP,Newport Beach Pier,33.6061,-117.9311,2025-07-07 17:30:00+00:00,0.0,0.0,0.0,0.0,15593.0,80562.0,5198.0,0.0,0.0,0.0,140334.0,12994.0,257278.0
17.0,4.25,4.04,4.14,NP071425,NP,Newport Beach Pier,33.6061,-117.9311,2025-07-14 17:30:00+00:00,0.0,0.0,0.0,0.0,31185.0,28586.0,0.0,5198.0,0.0,0.0,153328.0,25988.0,244285.0
20.0,1.83,1.86,1.85,NP072125,NP,Newport Beach Pier,33.6061,-117.9311,2025-07-21 17:30:00+00:00,0.0,0.0,5198.0,0.0,0.0,0.0,0.0,0.0,0.0,2599.0,306655.0,15593.0,330044.0
17.0,7.09,7.36,7.23,NP072825,NP,Newport Beach Pier,33.6061,-117.9311,2025-07-28 17:30:00+00:00,0.0,0.0,0.0,2599.0,23389.0,7796.0,5198.0,7796.0,0.0,10395.0,106550.0,38982.0,226093.0
19.0,1.0,0.95,0.98,NP080525,NP,Newport Beach Pier,33.6061,-117.9311,2025-08-05 17:30:00+00:00,0.0,0.0,0.0,0.0,2599.0,5198.0,0.0,0.0,0.0,0.0,75364.0,10395.0,93556.0
20.0,0.83,0.8,0.82,NP081225,NP,Newport Beach Pier,33.6061,-117.9311,2025-08-12 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,5198.0,0.0,0.0,0.0,0.0,49377.0,2599.0,59772.0
23.0,0.83,0.83,0.83,NP082525,NP,Newport Beach Pier,33.6061,-117.9311,2025-08-25 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70167.0,15593.0,90957.0
19.0,1.36,1.37,1.37,NP090925,NP,Newport Beach Pier,33.6061,-117.9311,2025-09-09 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2599.0,10395.0,7796.0,25988.0
21.0,2.08,2.16,2.12,NP091525,NP,Newport Beach Pier,33.6061,-117.9311,2025-09-15 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15593.0,15593.0,33784.0
19.0,3.46,3.48,3.47,NP092225,NP,Newport Beach Pier,33.6061,-117.9311,2025-09-22 17:00:00+00:00,0.0,0.0,0.0,0.0,2599.0,5198.0,0.0,0.0,0.0,0.0,38982.0,5198.0,57173.0
19.0,1.57,1.54,1.55,NP092925,NP,Newport Beach Pier,33.6061,-117.9311,2025-09-29 17:00:00+00:00,0.0,0.0,0.0,2599.0,0.0,0.0,5198.0,0.0,0.0,0.0,15593.0,7796.0,31185.0
18.8,0.58,0.56,0.57,NP100625,NP,Newport Beach Pier,33.6061,-117.9311,2025-10-06 17:00:00+00:00,,,,,,,,,,,,,
17.5,1.62,1.67,1.64,NP101325,NP,Newport Beach Pier,33.6061,-117.9311,2025-10-13 17:00:00+00:00,,,,,,,,,,,,,
17.3,2.31,2.35,2.33,NP102725,NP,Newport Beach Pier,33.6061,-117.9311,2025-10-27 17:00:00+00:00,,,,,,,,,,,,,
17.5,0.98,1.07,1.02,NP110325,NP,Newport Beach Pier,33.6061,-117.9311,2025-11-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2599.0,0.0,0.0,25988.0,10395.0,41580.0
17.0,1.46,1.6,1.53,NP111025,NP,Newport Beach Pier,33.6061,-117.9311,2025-11-10 18:00:00+00:00,0.0,0.0,0.0,0.0,2599.0,0.0,2599.0,2599.0,0.0,0.0,12994.0,5198.0,25988.0
17.5,0.87,0.9,0.88,NP111725,NP,Newport Beach Pier,33.6061,-117.9311,2025-11-17 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7796.0,7796.0,23389.0
16.5,1.6,1.6,1.6,NP112425,NP,Newport Beach Pier,33.6061,-117.9311,2025-11-24 18:00:00+00:00,0.0,0.0,0.0,0.0,2599.0,0.0,0.0,5198.0,0.0,0.0,5198.0,5198.0,18191.0
17.0,2.46,2.48,2.47,NP120125,NP,Newport Beach Pier,33.6061,-117.9311,2025-12-01 18:00:00+00:00,0.0,0.0,0.0,0.0,2599.0,0.0,0.0,0.0,0.0,0.0,23389.0,2599.0,28586.0
16.5,0.68,0.67,0.67,NP120825,NP,Newport Beach Pier,33.6061,-117.9311,2025-12-08 18:00:00+00:00,,,,,,,,,,,,,
16.0,1.03,1.35,1.19,NP121525,NP,Newport Beach Pier,33.6061,-117.9311,2025-12-15 18:00:00+00:00,,,,,,,,,,,,,
16.0,0.78,0.81,0.8,NP010526,NP,Newport Beach Pier,33.6061,-117.9311,2026-01-05 18:00:00+00:00,,,,,,,,,,,,,
13.5,2.27,2.04,2.16,WW030624SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-03-06 16:30:00+00:00,,40.0,40.0,,,,1600.0,,,,,,
13.2,2.57,2.42,2.49,WW031324SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-03-13 16:00:00+00:00,,0.0,0.0,,,,650.0,,,,,,
14.3,6.01,7.41,6.71,WW032024SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-03-20 16:00:00+00:00,,0.0,290.0,,,,200.0,,,,,,
13.2,2.47,2.39,2.43,WW032724SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-03-27 15:05:00+00:00,,0.0,80.0,,,,200.0,,,,,,
13.2,5.47,5.57,5.52,WW040324SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-04-03 16:00:00+00:00,,120.0,310.0,,,,2600.0,,,,,,
12.8,2.95,3.52,3.23,WW041024SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-04-10 16:00:00+00:00,,10.0,70.0,,,,0.0,,,,,,
12.5,4.69,4.99,4.84,WW041724SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-04-17 16:00:00+00:00,,10.0,190.0,,,,650.0,,,,,,
14.1,3.29,3.47,3.38,WW042424SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-04-24 16:00:00+00:00,,130.0,2500.0,,,,0.0,,,,,,
13.4,8.46,9.2,8.83,WW050124SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-05-01 16:00:00+00:00,,3880.0,14425.0,,,,1200.0,,,,,,
13.1,21.17,21.17,21.17,WW050824SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-05-08 15:00:00+00:00,,640.0,2875.0,,,,85750.0,,,,,,
12.5,6.46,6.18,6.32,WW051524SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-05-15 16:00:00+00:00,,150.0,1875.0,,,,800.0,,,,,,
14.8,9.03,9.36,9.2,WW052224SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-05-22 15:30:00+00:00,,570.0,9750.0,,,,0.0,,,,,,
14.0,7.34,7.51,7.42,WW052924SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-05-29 16:10:00+00:00,,1150.0,1450.0,,,,0.0,,,,,,
13.9,8.21,6.92,7.57,WW060524SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-06-05 15:20:00+00:00,,1150.0,1875.0,,,,0.0,,,,,,
14.8,4.96,5.41,5.18,WW061224SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-06-12 16:00:00+00:00,,11670.0,5750.0,,,,750.0,,,,,,
14.2,3.7,3.63,3.66,WW061924SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-06-19 16:00:00+00:00,,6230.0,5400.0,,,,0.0,,,,,,
14.2,9.94,8.71,9.33,WW062624SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-06-26 16:00:00+00:00,,15500.0,2975.0,,,,2950.0,,,,,,
15.2,6.68,6.94,6.81,WW070324SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-07-03 16:20:00+00:00,,2870.0,,,,,0.0,,,,,,
16.6,2.54,3.14,2.84,WW071024SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-07-10 17:10:00+00:00,,0.0,3250.0,,,,0.0,,,,,,
15.3,14.86,13.87,14.37,WW071724SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-07-17 16:40:00+00:00,,20.0,5650.0,,,,0.0,,,,,,
16.4,4.45,4.89,4.67,WW072424SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-07-24 16:40:00+00:00,,200.0,800.0,,,,0.0,,,,,,
16.3,21.35,22.49,21.92,WW073124SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-07-31 16:30:00+00:00,,1730.0,4600.0,,,,0.0,,,,,,
16.4,11.82,11.66,11.74,WW080724SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-08-07 16:30:00+00:00,,5400.0,2175.0,,,,0.0,,,,,,
14.5,9.93,6.99,8.46,WW081424SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-08-14 15:55:00+00:00,,41280.0,1100.0,,,,0.0,,,,,,
13.4,2.69,2.68,2.69,WW082124SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-08-21 16:05:00+00:00,,7520.0,100.0,,,,0.0,,,,,,
15.6,11.41,9.61,10.51,WW082824SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-08-28 16:30:00+00:00,,0.0,8350.0,,,,0.0,,,,,,
15.2,1.87,1.99,1.93,WW090424SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-09-04 16:20:00+00:00,,0.0,425.0,,,,0.0,,,,,,
16.4,14.37,,14.37,WW091124SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-09-11 17:00:00+00:00,,100.0,,,,,0.0,,,,,,
15.9,21.33,19.04,20.19,WW091824SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-09-18 17:20:00+00:00,,4267.0,15925.0,,,,0.0,,,,,,
15.2,18.88,16.34,17.61,WW092524SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-09-25 15:20:00+00:00,,1747.0,9825.0,,,,0.0,,,,,,
15.6,1.85,1.72,1.79,WW100224SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-10-02 15:30:00+00:00,,460.0,625.0,,,,0.0,,,,,,
16.8,45.3,42.67,43.99,WW100924SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-10-09 16:15:00+00:00,,2613.0,,,,,0.0,,,,,,
15.7,12.08,12.65,12.36,WW101624SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-10-16 16:15:00+00:00,,560.0,8000.0,,,,0.0,,,,,,
13.6,4.11,4.6,4.36,WW102324SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-10-23 15:30:00+00:00,,120.0,325.0,,,,0.0,,,,,,
12.3,4.09,2.58,3.33,WW103024SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-10-30 16:30:00+00:00,,0.0,160.0,,,,0.0,,,,,,
12.5,3.81,,3.81,WW110624SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-11-06 16:00:00+00:00,,120.0,470.0,,,,0.0,,,,,,
12.3,6.42,6.88,6.65,WW111324SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-11-13 17:30:00+00:00,,380.0,,,,,0.0,,,,,,
11.7,1.88,2.16,2.02,WW112024SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-11-20 17:30:00+00:00,,20.0,0.0,,,,0.0,,,,,,
12.1,6.89,7.82,7.36,WW112724SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-11-27 17:30:00+00:00,,170.0,300.0,,,,0.0,,,,,,
11.9,6.16,5.19,5.68,WW120424SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-12-04 16:30:00+00:00,,50.0,210.0,,,,0.0,,,,,,
11.8,6.95,7.08,7.01,WW121124SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-12-11 16:45:00+00:00,,10.0,200.0,,,,0.0,,,,,,
11.7,3.53,3.01,3.27,WW121824SC,SCW,Santa Cruz Wharf,36.958,-122.017,2024-12-18 17:00:00+00:00,,0.0,0.0,,,,0.0,,,,,,
11.9,2.71,2.54,2.63,WW010825SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-01-08 17:00:00+00:00,,0.0,10.0,,,,0.0,,,,,,
12.3,2.99,2.99,2.99,WW011525SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-01-15 17:00:00+00:00,,0.0,60.0,,,,0.0,,,,,,
9.0,2.94,3.18,3.06,WW012225SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-01-22 15:45:00+00:00,,0.0,100.0,,,,0.0,,,,,,
10.7,1.19,1.26,1.23,WW012925SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-01-29 15:45:00+00:00,,0.0,150.0,,,,0.0,,,,,,
10.6,1.95,2.14,2.05,WW020525SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-02-05 15:45:00+00:00,,0.0,240.0,,,,0.0,,,,,,
11.5,1.88,2.27,2.07,WW021225SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-02-12 16:00:00+00:00,,0.0,0.0,,,,0.0,,,,,,
11.8,1.08,1.05,1.06,WW021925SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-02-19 15:45:00+00:00,,0.0,0.0,,,,0.0,,,,,,
12.3,1.87,1.89,1.88,WW022625SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-02-26 15:45:00+00:00,,0.0,0.0,,,,0.0,,,,,,
11.8,1.1,1.06,1.08,WW030525SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-03-05 16:00:00+00:00,,0.0,0.0,,,,0.0,,,,,,
11.9,6.93,6.94,6.94,WW031225SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-03-12 15:30:00+00:00,,20.0,10.0,,,,200.0,,,,,,
12.0,2.59,2.41,2.5,WW031925SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-03-19 15:15:00+00:00,,0.0,20.0,,,,5250.0,,,,,,
12.5,4.19,3.47,3.83,WW032625SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-03-26 14:45:00+00:00,,20.0,230.0,,,,56100.0,,,,,,
13.0,2.46,2.35,2.41,WW040225SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-04-02 17:30:00+00:00,,60.0,120.0,,,,3250.0,,,,,,
13.7,3.61,2.0,2.81,WW040925SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-04-09 16:40:00+00:00,,10.0,70.0,,,,37000.0,,,,,,
12.2,14.46,12.4,13.43,WW041625SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-04-16 15:30:00+00:00,,370.0,290.0,,,,48100.0,,,,,,
12.7,3.7,3.92,3.81,WW042325SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-04-23 15:30:00+00:00,,10.0,160.0,,,,2300.0,,,,,,
13.4,7.18,7.1,7.14,WW043025SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-04-30 15:30:00+00:00,,90.0,400.0,,,,0.0,,,,,,
13.6,3.28,3.63,3.46,WW050725SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-05-07 15:45:00+00:00,,40.0,0.0,,,,0.0,,,,,,
13.3,,,,WW051425SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-05-14 15:30:00+00:00,,2440.0,3700.0,,,,10450.0,,,,,,
14.1,3.93,4.98,4.46,WW052125SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-05-21 16:00:00+00:00,,1440.0,1075.0,,,,149600.0,,,,,,
13.7,4.03,4.22,4.13,WW052825SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-05-28 15:00:00+00:00,,2860.0,2325.0,,,,47800.0,,,,,,
13.5,6.28,5.76,6.02,WW060425SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-06-04 15:20:00+00:00,,90.0,2125.0,,,,0.0,,,,,,
15.3,2.59,2.71,2.65,WW061125SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-06-11 15:30:00+00:00,,340.0,2600.0,,,,0.0,,,,,,
15.0,8.14,6.72,7.43,WW061825SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-06-18 17:50:00+00:00,,400.0,3600.0,,,,0.0,,,,,,
13.7,7.42,8.63,8.02,WW062525SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-06-25 16:00:00+00:00,,760.0,5325.0,,,,1450.0,,,,,,
13.1,2.42,2.04,2.23,WW070225SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-07-02 15:45:00+00:00,,100.0,3325.0,,,,500.0,,,,,,
13.5,3.43,2.88,3.16,WW070925SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-07-09 15:45:00+00:00,,0.0,250.0,,,,0.0,,,,,,
14.9,4.06,4.35,4.21,WW071625SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-07-16 16:00:00+00:00,,4530.0,2225.0,,,,0.0,,,,,,
15.2,2.34,2.31,2.32,WW072325SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-07-23 16:00:00+00:00,,1310.0,6025.0,,,,750.0,,,,,,
17.2,2.47,3.14,2.81,WW073025SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-07-30 16:00:00+00:00,,30.0,22450.0,,,,0.0,,,,,,
15.9,13.79,14.77,14.28,WW080625SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-08-06 16:00:00+00:00,,680.0,,,,,0.0,,,,,,
15.7,9.93,8.21,9.07,WW081325SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-08-13 15:45:00+00:00,,1650.0,9600.0,,,,5100.0,,,,,,
17.1,5.39,5.58,5.48,WW082025SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-08-20 15:30:00+00:00,,540.0,5800.0,,,,0.0,,,,,,
15.4,5.94,5.46,5.7,WW082725SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-08-27 16:00:00+00:00,,830.0,1925.0,,,,0.0,,,,,,
16.8,5.06,4.89,4.98,WW090325SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-09-03 15:30:00+00:00,,30.0,1825.0,,,,0.0,,,,,,
16.2,8.96,10.6,9.78,WW091025SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-09-10 15:15:00+00:00,,0.0,4500.0,,,,0.0,,,,,,
17.1,9.44,9.93,9.69,WW091725SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-09-17 16:00:00+00:00,,950.0,1950.0,,,,0.0,,,,,,
16.8,12.07,8.79,10.43,WW092425SC,SCW,Santa Cruz Wharf,36.958,-122.017,2025-09-24 15:30:00+00:00,,1760.0,350.0,,,,0.0,,,,,,
